Open	High	Low	Close	Volume
267.26	268.28	267.26	268.17	2.95893
268.17	268.17	268.17	268.17	0.0
268.17	268.17	268.17	268.17	0.0
268.17	268.32	268.17	268.32	0.02147
268.32	268.32	268.32	268.32	0.0
268.32	268.32	268.32	268.32	0.0
268.32	268.79	268.32	268.79	0.034823
268.79	268.79	268.03	268.03	0.9890000000000001
268.03	268.03	268.03	268.03	0.0
268.03	268.1	268.02	268.02	1.3019999999999998
268.02	268.02	268.02	268.02	0.0
268.02	268.47	268.02	268.14	0.6045020000000001
268.14	268.6	268.14	268.6	1.184987
268.6	268.6	268.6	268.6	0.0
268.6	268.6	268.6	268.6	0.0
268.6	268.6	268.6	268.6	0.0
268.6	268.6	268.03	268.03	0.034069
268.03	268.08	268.03	268.08	0.10386500000000001
268.08	268.08	268.08	268.08	0.0
268.08	268.08	268.08	268.08	0.0
268.08	268.08	268.08	268.08	0.0
268.08	268.08	268.08	268.08	0.0
268.08	268.08	268.08	268.08	0.0
268.08	268.58	268.08	268.58	5.72591181
268.58	268.85	268.16	268.16	10.991123
268.16	268.16	268.16	268.16	0.0
268.16	268.83	268.01	268.05	79.1422
268.05	268.8	267.9	267.92	36.298668
267.92	268.1	267.87	268.03	54.900830000000006
268.03	268.77	268.03	268.77	1.968071
268.77	268.77	268.77	268.77	0.0
268.77	268.77	268.65	268.72	1.29417
268.72	268.72	268.46	268.46	0.04792
268.46	268.46	267.76	267.76	0.65093
267.76	267.97	267.76	267.85	0.47903
267.85	267.85	267.85	267.85	0.0
267.85	268.04	267.85	268.04	0.231001
268.04	268.7	268.04	268.7	0.05173099999999999
268.7	268.7	268.7	268.7	0.0
268.7	268.7	268.7	268.7	0.0
268.7	268.7	268.11	268.11	0.291657
268.11	268.11	268.11	268.11	0.0
268.11	268.11	268.11	268.11	0.0
268.11	268.48	268.11	268.48	3.650817
268.48	268.48	268.48	268.48	0.0
268.48	268.48	268.48	268.48	0.0
268.48	268.48	268.48	268.48	0.0
268.48	268.48	268.48	268.48	0.0
268.48	268.48	267.73	267.73	13.284004000000001
267.73	267.73	267.73	267.73	0.0
267.73	267.73	266.87	266.87	27.971565999999996
266.87	267.08	266.86	266.86	2.0
266.86	266.86	266.86	266.86	0.0
266.86	267.41	266.86	267.41	0.360883
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	267.41	267.41	267.41	0.0
267.41	268.22	267.41	268.22	15.784495999999999
268.22	268.22	268.22	268.22	0.0
268.22	268.22	268.22	268.22	0.0
268.22	268.22	267.34	267.39	37.075072999999996
267.39	267.39	267.02	267.02	1.751491
267.02	267.02	267.02	267.02	0.0
267.02	267.06	267.02	267.06	0.5562199999999999
267.06	267.41	267.06	267.38	0.613791
267.38	267.46	267.38	267.4	0.44005
267.4	267.47	267.26	267.26	0.787
267.26	267.27	267.26	267.27	0.733442
267.27	267.48	267.27	267.46	0.27139
267.46	267.46	267.46	267.46	0.0
267.46	267.46	267.46	267.46	0.0
267.46	267.46	267.46	267.46	0.0
267.46	267.46	267.23	267.23	0.042676
267.23	267.66	267.23	267.66	0.0074340000000000005
267.66	267.66	267.66	267.66	0.0
267.66	267.66	267.66	267.66	0.0
267.66	267.66	267.66	267.66	0.0
267.66	267.66	267.66	267.66	0.0
267.66	268.37	267.66	268.37	3.946
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	268.37	268.37	268.37	0.0
268.37	269.4	268.37	269.4	0.9786889999999999
269.4	269.4	269.21	269.21	1.0
269.21	269.27	269.21	269.27	0.03
269.27	269.87	269.27	269.67	1.0060129999999998
269.67	269.67	269.67	269.67	0.0
269.67	269.67	269.67	269.67	0.0
269.67	269.67	269.38	269.38	0.348028
269.38	269.38	269.17	269.17	14.610812
269.17	269.51	269.17	269.51	3.6358599999999996
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.51	269.51	0.0
269.51	269.51	269.35	269.35	1.091402
269.35	269.35	269.35	269.35	0.0
269.35	269.35	269.35	269.35	0.0
269.35	269.35	269.35	269.35	0.0
269.35	269.35	269.35	269.35	0.0
269.35	269.35	269.35	269.35	0.0
269.35	269.35	269.35	269.35	0.0
269.35	270.04	269.35	269.65	4.027124
269.65	269.65	269.65	269.65	0.0
269.65	270.85	269.65	270.85	42.032216999999996
270.85	271.0	270.85	270.98	6.084473
270.98	270.98	270.98	270.98	0.0
270.98	271.14	270.98	271.14	0.08946699999999999
271.14	271.14	271.14	271.14	0.0
271.14	271.15	271.01	271.15	83.37744344
271.15	271.15	271.04	271.04	2.261278
271.04	271.04	270.92	270.92	19.885535
270.92	270.92	270.75	270.75	0.021274
270.75	270.75	270.75	270.75	0.0
270.75	270.75	270.65	270.65	0.102974
270.65	270.65	270.65	270.65	0.0
270.65	270.66	270.65	270.66	0.033122000000000006
270.66	270.66	270.66	270.66	0.0
270.66	270.74	270.66	270.74	0.540279
270.74	270.74	270.74	270.74	0.0
270.74	270.74	270.74	270.74	0.0
270.74	270.74	270.48	270.48	0.160407
270.48	270.48	270.48	270.48	0.0
270.48	270.48	269.67	269.67	3.6730769999999997
269.67	269.67	269.67	269.67	0.0
269.67	269.67	269.67	269.67	0.0
269.67	269.77	269.67	269.77	0.343388
269.77	269.77	269.77	269.77	0.0
269.77	269.77	269.77	269.77	0.0
