Open	High	Low	Close	Volume
306.43	306.43	306.43	306.43	11.27317
306.43	306.43	306.43	306.43	0.0
306.43	306.43	306.43	306.43	1.49365
306.17	306.43	306.17	306.43	49.94633
306.43	306.43	306.43	306.43	12.99607
306.51	306.51	306.51	306.51	11.61549
306.5	306.5	306.5	306.5	1.95139
306.5	306.5	306.5	306.5	3.5873
306.5	306.5	306.5	306.5	1.37269
306.5	306.5	306.5	306.5	10.72037
306.5	306.5	306.5	306.5	0.72797
306.5	306.5	306.5	306.5	0.99357
306.5	306.5	306.5	306.5	0.2308
306.5	306.5	306.5	306.5	0.67049
306.5	307.78	306.5	307.78	0.46291
307.78	307.78	306.53	306.53	1.82791
